member_id,lat,lon,stay_datetime,stay_duration_min
M00941,35.665736,139.757823,2024-03-02 12:21:00,6.1
M01426,35.665634,139.757794,2024-03-06 07:43:00,12.2
M01179,35.663429,139.755669,2024-03-05 13:21:00,322.1
M00799,35.66578,139.757734,2024-03-01 17:35:00,7.8
M00006,35.665868,139.757429,2024-03-01 08:34:00,10.6
M01226,35.666068,139.757765,2024-03-03 17:25:00,14.4
M01585,35.66594,139.757285,2024-03-05 14:20:00,31.6
M00710,35.666062,139.756936,2024-03-05 07:19:00,9.5
M01590,35.664773,139.757157,2024-03-06 12:27:00,70.1
M00593,35.664776,139.757822,2024-03-03 16:30:00,24.8
M01273,35.665813,139.75767,2024-03-01 08:18:00,14.0
M01879,35.666403,139.758496,2024-03-02 17:47:00,225.4
M01880,35.662781,139.756166,2024-03-01 11:33:00,434.9
M00214,35.666026,139.757677,2024-03-05 18:36:00,16.8
M00160,35.66534,139.759176,2024-03-06 18:25:00,171.7
M01179,35.666246,139.757774,2024-03-02 18:23:00,403.6
M00872,35.665465,139.758754,2024-03-04 20:25:00,80.9
M00995,35.664328,139.758405,2024-03-02 20:32:00,143.4
M01718,35.665969,139.757274,2024-03-03 07:25:00,3.5
M00112,35.665659,139.757366,2024-03-07 08:31:00,15.5
M01934,35.665429,139.758864,2024-03-02 22:45:00,92.4
M00413,35.665676,139.7575,2024-03-02 17:48:00,3.0
M00225,35.666149,139.757731,2024-03-07 17:18:00,219.3
M01529,35.667542,139.757611,2024-03-07 15:44:00,146.3
M00062,35.662862,139.756169,2024-03-01 11:36:00,258.1
M01300,35.665855,139.75751,2024-03-01 13:48:00,14.7
M00339,35.664756,139.757044,2024-03-06 13:43:00,59.4
M00785,35.666069,139.757028,2024-03-01 08:44:00,8.3
M00965,35.666427,139.757931,2024-03-03 20:47:00,90.5
M01916,35.665552,139.757754,2024-03-05 07:17:00,15.1
M00875,35.666593,139.758126,2024-03-07 13:35:00,220.6
M01849,35.662768,139.756057,2024-03-04 13:12:00,469.8
M01404,35.666479,139.758474,2024-03-02 16:56:00,203.0
M00027,35.667973,139.756448,2024-03-02 22:01:00,34.6
M00589,35.664038,139.757615,2024-03-03 13:53:00,49.1
M00015,35.666455,139.758564,2024-03-07 18:17:00,236.0
M01833,35.666165,139.757758,2024-03-04 16:26:00,417.0
M01144,35.665225,139.757703,2024-03-02 11:30:00,42.4
M01570,35.665573,139.756763,2024-03-07 14:58:00,53.9
M01170,35.663752,139.755849,2024-03-06 14:38:00,175.9
M00044,35.667949,139.756452,2024-03-06 09:37:00,61.8
M00626,35.666151,139.757776,2024-03-04 15:06:00,361.7
M01808,35.66578,139.757333,2024-03-05 17:38:00,15.4
M01849,35.666213,139.757731,2024-03-06 12:57:00,408.5
M00512,35.666626,139.757327,2024-03-06 10:41:00,13.4
M01279,35.665803,139.757532,2024-03-03 17:57:00,9.0
M00810,35.666556,139.758228,2024-03-02 10:27:00,360.3
M01224,35.663931,139.757591,2024-03-06 13:35:00,48.3
M00383,35.665679,139.757741,2024-03-03 19:38:00,13.2
M01192,35.666034,139.757037,2024-03-06 18:38:00,10.8
M00870,35.665236,139.759135,2024-03-06 19:27:00,107.0
M00982,35.665953,139.757657,2024-03-03 19:53:00,17.5
M01418,35.664675,139.75867,2024-03-02 18:34:00,63.5
M00861,35.665644,139.75787,2024-03-02 18:16:00,7.7
M01269,35.664956,139.756279,2024-03-06 14:26:00,43.9
M01880,35.665942,139.757561,2024-03-07 18:23:00,10.7
M00881,35.665659,139.757802,2024-03-07 08:42:00,4.0
M00465,35.665934,139.756949,2024-03-01 18:28:00,6.7
M01555,35.663447,139.755544,2024-03-02 14:51:00,371.5
M00369,35.667557,139.757542,2024-03-03 09:51:00,466.1
M00182,35.665869,139.75811,2024-03-06 22:01:00,73.7
M01551,35.664733,139.758702,2024-03-06 21:11:00,158.1
M00828,35.663775,139.755721,2024-03-01 13:35:00,134.7
M01918,35.66715,139.758145,2024-03-06 13:46:00,81.9
M01722,35.665626,139.757832,2024-03-01 18:26:00,17.2
M00254,35.665731,139.757797,2024-03-03 12:52:00,13.8
M00197,35.663447,139.755599,2024-03-05 16:31:00,250.1
M01065,35.663726,139.755748,2024-03-05 15:28:00,443.6
M00561,35.66625,139.757856,2024-03-06 09:34:00,272.2
M01008,35.667962,139.756532,2024-03-03 09:28:00,81.2
M01620,35.664758,139.757889,2024-03-07 12:42:00,33.0
M00617,35.66612,139.757009,2024-03-02 18:42:00,17.7
M01799,35.665621,139.757394,2024-03-07 18:18:00,14.4
M01520,35.667449,139.757679,2024-03-06 12:21:00,235.0
M01262,35.66594,139.757064,2024-03-01 19:27:00,7.1
M01011,35.667541,139.757559,2024-03-04 17:01:00,218.4
M00093,35.667256,139.756791,2024-03-05 11:32:00,80.9
M01402,35.666262,139.756855,2024-03-02 13:55:00,63.1
M00422,35.666362,139.758578,2024-03-02 17:58:00,306.8
M00204,35.6666,139.758162,2024-03-06 10:34:00,259.1
M01822,35.665933,139.75729,2024-03-03 09:10:00,52.5
M00144,35.66603,139.757306,2024-03-01 08:03:00,26.7
M00402,35.665956,139.757206,2024-03-01 18:44:00,14.8
M00820,35.665911,139.757438,2024-03-04 08:38:00,19.7
M00604,35.667258,139.758023,2024-03-01 13:09:00,51.5
M00763,35.666333,139.758516,2024-03-06 16:53:00,463.9
M01308,35.665797,139.757427,2024-03-05 08:59:00,3.8
M00235,35.665854,139.757693,2024-03-02 18:41:00,7.4
M01678,35.667475,139.757615,2024-03-06 12:46:00,357.8
M01182,35.663827,139.755774,2024-03-02 12:30:00,145.6
M00325,35.663744,139.755828,2024-03-05 14:41:00,403.7
M00747,35.665989,139.757682,2024-03-07 08:43:00,18.8
M01600,35.665808,139.757453,2024-03-06 08:54:00,14.6
M00364,35.667478,139.757665,2024-03-06 14:13:00,407.3
M00093,35.666405,139.758516,2024-03-07 09:06:00,265.2
M01224,35.665833,139.757194,2024-03-07 19:30:00,18.7
M01485,35.665756,139.757022,2024-03-05 18:38:00,3.3
M00180,35.666768,139.757451,2024-03-04 14:43:00,7.4
M00682,35.663862,139.755777,2024-03-02 13:06:00,126.0
M00858,35.666159,139.756922,2024-03-04 13:02:00,10.7
M00827,35.666341,139.758561,2024-03-06 11:07:00,251.9
M01003,35.666322,139.758553,2024-03-04 17:47:00,334.4
M00368,35.662874,139.756174,2024-03-07 09:16:00,148.5
M00731,35.662799,139.756098,2024-03-07 17:02:00,388.3
M01351,35.665335,139.759092,2024-03-02 20:57:00,84.5
M01373,35.665887,139.757122,2024-03-06 17:34:00,12.7
M01191,35.666919,139.757256,2024-03-03 21:24:00,70.1
M00784,35.666137,139.757438,2024-03-03 07:34:00,14.5
M00308,35.667553,139.757524,2024-03-07 11:33:00,229.0
M00652,35.665765,139.758154,2024-03-03 21:44:00,63.8
M01750,35.665844,139.758152,2024-03-04 18:14:00,171.7
M01713,35.666001,139.75732,2024-03-05 07:24:00,6.4
M00671,35.663835,139.755826,2024-03-03 14:38:00,217.9
M01383,35.662732,139.75611,2024-03-05 18:00:00,382.1
M01688,35.665895,139.757446,2024-03-07 18:21:00,5.3
M01101,35.665779,139.757795,2024-03-02 13:14:00,5.5
M00570,35.665317,139.759136,2024-03-05 22:58:00,176.7
M01644,35.665309,139.75908,2024-03-06 19:25:00,150.0
M00693,35.665769,139.757787,2024-03-06 07:50:00,13.5
M00326,35.66276,139.756045,2024-03-04 09:20:00,285.0
M00207,35.666158,139.757226,2024-03-03 07:01:00,10.2
M00135,35.667231,139.758157,2024-03-05 12:48:00,55.6
M00805,35.665523,139.758858,2024-03-04 19:25:00,146.8
M01486,35.664375,139.75835,2024-03-01 18:22:00,132.3
M00513,35.66343,139.755529,2024-03-03 12:18:00,183.8
M01003,35.667226,139.758102,2024-03-01 18:31:00,88.6
M00944,35.664536,139.757253,2024-03-04 10:10:00,50.7
M01036,35.663818,139.755814,2024-03-05 17:11:00,170.6
M00178,35.666208,139.756871,2024-03-06 19:43:00,42.7
M00886,35.666068,139.758179,2024-03-01 11:05:00,25.4
M01617,35.666855,139.757358,2024-03-06 20:26:00,80.2
M01641,35.665873,139.758109,2024-03-07 20:50:00,172.4
M01097,35.667579,139.757522,2024-03-06 10:17:00,126.4
M00515,35.665227,139.759151,2024-03-05 18:41:00,161.7
M01638,35.663399,139.755595,2024-03-02 13:38:00,176.5
M00374,35.665157,139.758373,2024-03-01 19:29:00,168.6
M01476,35.666882,139.757279,2024-03-02 18:14:00,171.3
M00345,35.666281,139.757476,2024-03-03 08:33:00,3.1
M01572,35.665523,139.758721,2024-03-01 22:21:00,122.5
M00931,35.663729,139.755835,2024-03-06 13:38:00,156.9
M00259,35.665277,139.757718,2024-03-06 15:33:00,48.1
M01545,35.664688,139.758734,2024-03-06 21:41:00,154.9
M00021,35.66334,139.755601,2024-03-03 18:04:00,204.5
M01524,35.666271,139.756858,2024-03-06 19:04:00,57.4
M00657,35.665585,139.758072,2024-03-04 19:02:00,18.1
M00893,35.665884,139.757269,2024-03-05 08:28:00,15.4
M00621,35.665374,139.759095,2024-03-01 18:52:00,162.4
M01733,35.664342,139.758455,2024-03-04 21:04:00,144.0
M01325,35.666546,139.758176,2024-03-01 12:29:00,174.7
M00448,35.665298,139.759122,2024-03-07 20:53:00,141.2
M00267,35.666237,139.757066,2024-03-04 17:04:00,17.8
M00450,35.665556,139.757597,2024-03-03 17:49:00,13.5
M01535,35.666018,139.757271,2024-03-05 08:17:00,17.2
M01961,35.664386,139.758334,2024-03-07 20:55:00,149.6
M01459,35.662866,139.75613,2024-03-02 15:02:00,263.9
M01638,35.665412,139.757577,2024-03-03 17:52:00,3.5
M00664,35.667569,139.757567,2024-03-03 14:32:00,201.0
M00260,35.663422,139.755617,2024-03-06 13:38:00,231.9
M01847,35.66582,139.757992,2024-03-05 19:18:00,18.4
M01963,35.665683,139.757432,2024-03-01 07:43:00,18.0
M01208,35.667962,139.75642,2024-03-04 08:17:00,107.2
M00216,35.665758,139.757783,2024-03-03 19:25:00,11.7
M01232,35.664726,139.757858,2024-03-06 15:55:00,33.3
M00204,35.665526,139.756789,2024-03-01 10:54:00,27.5
M01893,35.664564,139.757173,2024-03-03 08:14:00,38.7
M01473,35.665038,139.758242,2024-03-07 18:36:00,124.5
M00902,35.665965,139.757324,2024-03-01 13:48:00,52.6
M01620,35.665976,139.757482,2024-03-07 18:16:00,12.2
M01141,35.664727,139.758719,2024-03-06 21:08:00,159.5
M01131,35.666588,139.758247,2024-03-02 09:14:00,277.7
M01872,35.665937,139.757952,2024-03-04 17:22:00,10.3
M01180,35.665828,139.757471,2024-03-04 19:00:00,12.0
M00386,35.666095,139.757401,2024-03-06 08:44:00,17.7
M01089,35.666199,139.757732,2024-03-05 10:55:00,364.4
M01470,35.665768,139.758049,2024-03-05 17:40:00,17.7
M00785,35.665368,139.759098,2024-03-06 20:43:00,163.0
M00861,35.666127,139.7578,2024-03-07 17:55:00,431.4
M01581,35.666444,139.758538,2024-03-04 17:33:00,268.2
M00828,35.666208,139.756986,2024-03-02 07:18:00,10.7
M00423,35.665949,139.7574,2024-03-02 08:55:00,15.4
M01781,35.665678,139.757582,2024-03-04 19:43:00,17.0
M01344,35.66397,139.757545,2024-03-04 19:18:00,31.3
M00285,35.667506,139.757591,2024-03-07 16:02:00,176.5
M00307,35.666571,139.757855,2024-03-01 18:29:00,167.9
M01267,35.663849,139.755792,2024-03-03 13:25:00,183.2
M00111,35.666534,139.758124,2024-03-03 17:58:00,329.9
M01269,35.662817,139.756102,2024-03-02 14:02:00,347.9
M01623,35.666279,139.757059,2024-03-01 07:36:00,8.9
M00521,35.665378,139.759116,2024-03-05 19:17:00,124.8
M01717,35.665662,139.757236,2024-03-05 19:26:00,12.4
M00434,35.66652,139.758175,2024-03-06 16:01:00,383.1
M00705,35.664792,139.757075,2024-03-01 13:00:00,60.5
M00735,35.663973,139.75763,2024-03-02 13:01:00,73.2
M01013,35.663438,139.755556,2024-03-04 10:19:00,277.2
M00694,35.666486,139.757887,2024-03-01 20:36:00,117.0
M02000,35.667189,139.758036,2024-03-05 18:48:00,58.5
M00185,35.664762,139.758656,2024-03-04 22:02:00,156.8
M01789,35.663449,139.755648,2024-03-07 15:47:00,313.4
M01915,35.665849,139.757208,2024-03-06 07:06:00,12.0
M01386,35.665959,139.757677,2024-03-06 08:12:00,19.3
M01154,35.664777,139.757871,2024-03-01 14:34:00,36.4
M00440,35.666011,139.7575,2024-03-06 08:53:00,13.1
M00417,35.666142,139.757466,2024-03-05 18:24:00,13.5
M01600,35.665646,139.757205,2024-03-01 07:09:00,5.0
M01208,35.665704,139.757798,2024-03-05 13:04:00,13.2
M00813,35.665127,139.758361,2024-03-03 20:26:00,134.6
M01650,35.663782,139.755754,2024-03-03 16:47:00,197.7
M01189,35.665702,139.757187,2024-03-05 17:46:00,4.3
M00354,35.665557,139.756847,2024-03-03 09:36:00,55.6
M00461,35.665669,139.757979,2024-03-05 17:41:00,3.5
M00840,35.665337,139.757644,2024-03-06 13:33:00,31.5
M01743,35.665859,139.757908,2024-03-05 08:32:00,9.8
M01981,35.665881,139.757355,2024-03-03 18:11:00,17.2
M00399,35.665472,139.758833,2024-03-01 18:21:00,153.4
M01614,35.666633,139.758205,2024-03-06 14:07:00,370.1
M00273,35.665812,139.757535,2024-03-05 07:15:00,5.4
M00901,35.666385,139.758508,2024-03-01 12:40:00,142.9
M00121,35.666903,139.757289,2024-03-02 21:44:00,131.5
M00804,35.665793,139.758148,2024-03-05 19:32:00,72.4
M01018,35.665788,139.757761,2024-03-04 07:23:00,11.2
M00239,35.664673,139.758684,2024-03-01 19:04:00,61.5
M01632,35.665292,139.759025,2024-03-02 18:52:00,141.4
M01306,35.667499,139.757584,2024-03-04 11:52:00,465.4
M01003,35.665798,139.757956,2024-03-05 17:57:00,14.1
M01758,35.663384,139.755641,2024-03-05 18:42:00,211.5
M01111,35.666098,139.757047,2024-03-05 13:45:00,5.2
M00667,35.665356,139.757675,2024-03-04 12:27:00,32.5
M00016,35.666067,139.757281,2024-03-03 18:54:00,8.5
M01930,35.665037,139.756627,2024-03-05 12:34:00,54.7
M01647,35.664724,139.758722,2024-03-05 19:00:00,162.3
M00162,35.663923,139.757674,2024-03-07 18:22:00,48.5
M01644,35.666121,139.757294,2024-03-07 18:50:00,19.7
M00771,35.665425,139.758854,2024-03-03 18:41:00,121.9
M01376,35.665809,139.757562,2024-03-03 18:47:00,13.0
M00134,35.663766,139.755831,2024-03-06 13:00:00,285.1
M01502,35.666122,139.757137,2024-03-02 18:57:00,3.9
M01004,35.66492,139.756606,2024-03-04 13:24:00,49.3
M00303,35.665887,139.757778,2024-03-02 18:35:00,9.9
M00232,35.665355,139.757776,2024-03-03 11:06:00,46.8
M00445,35.662738,139.756061,2024-03-04 10:09:00,313.2
M00843,35.666096,139.757119,2024-03-04 18:07:00,5.6
M01554,35.665998,139.757144,2024-03-05 19:50:00,9.3
M00177,35.665816,139.757888,2024-03-07 08:03:00,9.8
M01581,35.665908,139.75765,2024-03-04 19:05:00,9.0
M01976,35.664931,139.756573,2024-03-05 13:56:00,89.0
M01777,35.667192,139.758094,2024-03-04 18:36:00,41.0
M00903,35.666125,139.75695,2024-03-06 07:57:00,3.9
M00497,35.665799,139.757453,2024-03-07 07:23:00,12.0
M00057,35.665732,139.7569,2024-03-06 07:18:00,10.0
M00839,35.665076,139.758321,2024-03-01 18:12:00,74.1
M01283,35.665936,139.757265,2024-03-04 18:13:00,19.5
M01012,35.664389,139.758361,2024-03-05 21:52:00,69.9
M00035,35.665778,139.757445,2024-03-02 18:32:00,9.2
M01977,35.666942,139.756152,2024-03-04 20:54:00,112.5
M00285,35.665053,139.756553,2024-03-05 12:41:00,33.0
M01099,35.665696,139.757314,2024-03-06 07:39:00,19.6
M01560,35.665849,139.757116,2024-03-06 08:48:00,3.9
M01822,35.665823,139.757567,2024-03-05 07:32:00,9.9
M01694,35.665762,139.757578,2024-03-03 19:23:00,5.9
M01323,35.66479,139.757916,2024-03-06 16:11:00,42.1
M01333,35.664755,139.758779,2024-03-06 22:03:00,124.2
M01469,35.665894,139.757625,2024-03-07 18:09:00,15.8
M00804,35.665663,139.757727,2024-03-04 12:25:00,6.8
M00841,35.665259,139.759142,2024-03-03 19:48:00,121.8
M00516,35.666116,139.757453,2024-03-06 19:27:00,4.7
M00069,35.665871,139.757082,2024-03-01 18:07:00,7.1
M01164,35.666133,139.757745,2024-03-07 13:34:00,385.9
M00107,35.665784,139.757165,2024-03-03 07:14:00,15.9
M01999,35.666558,139.757897,2024-03-05 21:51:00,66.8
M00487,35.667478,139.757629,2024-03-06 13:06:00,209.7
M00992,35.665707,139.757233,2024-03-03 07:48:00,15.7
M01146,35.666062,139.757305,2024-03-04 08:50:00,43.2
M01398,35.665789,139.758032,2024-03-07 20:50:00,100.0
M00535,35.667533,139.75761,2024-03-02 09:24:00,408.3
M01064,35.667496,139.757584,2024-03-06 13:51:00,223.2
M00816,35.665761,139.757835,2024-03-07 07:59:00,14.1
M00583,35.665431,139.757903,2024-03-02 17:18:00,5.4
M00626,35.665835,139.757649,2024-03-05 07:36:00,7.1
M01337,35.666499,139.757857,2024-03-02 21:22:00,152.7
M00633,35.6657,139.757643,2024-03-03 07:34:00,17.9
M00302,35.666948,139.75736,2024-03-04 22:05:00,135.8
M01275,35.666576,139.757831,2024-03-01 18:05:00,76.7
M00426,35.66398,139.757586,2024-03-02 18:33:00,69.0
M01768,35.665778,139.757871,2024-03-06 18:30:00,3.7
M00869,35.665817,139.757497,2024-03-05 12:58:00,6.9
M00521,35.665737,139.75804,2024-03-04 22:47:00,147.1
M00787,35.665095,139.75835,2024-03-01 22:46:00,158.0
M01465,35.665799,139.757176,2024-03-02 08:22:00,14.5
M01517,35.664785,139.757144,2024-03-05 19:46:00,74.7
M01111,35.665055,139.758361,2024-03-07 22:53:00,172.4
M01741,35.665652,139.757797,2024-03-07 07:32:00,11.0
M00934,35.664654,139.758774,2024-03-06 21:48:00,147.6
M00882,35.666002,139.757336,2024-03-05 10:46:00,47.1
M00746,35.666243,139.756756,2024-03-01 12:24:00,38.2
M00298,35.667178,139.758108,2024-03-03 19:35:00,71.2
M01142,35.665788,139.758025,2024-03-07 17:39:00,4.5
M00322,35.66551,139.757767,2024-03-06 08:23:00,5.7
M00836,35.665641,139.75786,2024-03-05 07:11:00,10.5
M00149,35.664624,139.758771,2024-03-06 18:07:00,119.7
M00099,35.665666,139.757543,2024-03-01 17:31:00,16.4
M01376,35.667246,139.758091,2024-03-05 13:16:00,89.7
M01566,35.666423,139.758563,2024-03-04 18:20:00,213.1
M01227,35.666434,139.758459,2024-03-05 16:40:00,143.6
M00587,35.666627,139.758149,2024-03-07 12:56:00,364.2
M01914,35.664353,139.758435,2024-03-04 19:46:00,122.1
M00107,35.664628,139.758666,2024-03-01 19:47:00,147.8
M00996,35.665229,139.757631,2024-03-07 12:18:00,50.7
M01788,35.663939,139.757654,2024-03-02 19:09:00,65.4
M00667,35.665475,139.758834,2024-03-01 19:19:00,75.9
M00256,35.666521,139.757845,2024-03-06 22:05:00,102.5
M00317,35.667263,139.7568,2024-03-01 10:29:00,31.0
M00048,35.663385,139.755642,2024-03-04 09:58:00,451.7
M00204,35.665253,139.75911,2024-03-02 20:21:00,87.1
M00052,35.665784,139.75813,2024-03-05 21:48:00,160.8
M00508,35.666257,139.757858,2024-03-02 17:03:00,156.5
M00048,35.666238,139.75696,2024-03-06 08:59:00,15.7
M01012,35.666973,139.757226,2024-03-02 21:37:00,120.1
M00998,35.665833,139.75806,2024-03-03 21:21:00,107.3
M00488,35.66477,139.757968,2024-03-06 12:16:00,36.3
M01555,35.665983,139.757385,2024-03-02 18:40:00,14.0
M00211,35.664336,139.758442,2024-03-04 21:04:00,100.0
M00070,35.664754,139.758645,2024-03-07 19:47:00,121.1
M01597,35.662722,139.756053,2024-03-03 17:21:00,330.9
M01914,35.666178,139.757003,2024-03-02 18:42:00,11.3
M01056,35.664773,139.758637,2024-03-02 19:04:00,159.3
M00941,35.665474,139.756817,2024-03-05 08:53:00,45.4
M01105,35.665957,139.757325,2024-03-01 09:53:00,32.0
M00063,35.664351,139.758337,2024-03-05 18:28:00,163.8
M01939,35.665695,139.757227,2024-03-06 18:16:00,13.2
M00993,35.66385,139.755722,2024-03-04 14:50:00,330.9
M01391,35.665896,139.757307,2024-03-06 18:46:00,19.8
M00133,35.666014,139.75721,2024-03-02 08:49:00,13.0
M01528,35.666058,139.75708,2024-03-02 19:25:00,8.4
M00776,35.663333,139.755538,2024-03-02 12:41:00,219.0
M01234,35.667254,139.75673,2024-03-01 10:10:00,67.1
M01597,35.663866,139.755754,2024-03-03 09:12:00,476.6
M01248,35.662873,139.756067,2024-03-06 09:12:00,252.5
M00835,35.662727,139.756135,2024-03-01 12:41:00,344.5
M00432,35.663827,139.755874,2024-03-05 15:50:00,338.2
M01474,35.665572,139.758746,2024-03-05 19:49:00,62.7
M00175,35.666004,139.757034,2024-03-06 18:00:00,18.5
M01314,35.66585,139.756946,2024-03-02 17:48:00,7.1
M01213,35.666048,139.757602,2024-03-05 08:50:00,10.0
M01542,35.665665,139.757636,2024-03-03 19:58:00,14.8
M01545,35.665618,139.757743,2024-03-04 07:01:00,16.1
M01931,35.665779,139.758065,2024-03-01 18:01:00,3.6
M00131,35.667561,139.757604,2024-03-01 18:39:00,216.1
M00044,35.665777,139.757598,2024-03-01 19:16:00,14.1
M01561,35.665845,139.757201,2024-03-07 17:44:00,7.5
M00547,35.664076,139.757626,2024-03-07 18:20:00,82.5
M00165,35.666136,139.756727,2024-03-01 18:11:00,72.6
M00141,35.666347,139.758523,2024-03-02 15:39:00,328.1
M01740,35.662858,139.756092,2024-03-07 09:39:00,271.0
M01329,35.666365,139.75855,2024-03-05 13:42:00,190.9
M01261,35.666166,139.756993,2024-03-03 08:21:00,9.0
M01193,35.664989,139.756674,2024-03-01 13:02:00,55.0
M00162,35.665959,139.757465,2024-03-05 17:12:00,3.4
M00833,35.665566,139.757538,2024-03-05 19:06:00,17.2
M00629,35.665805,139.757053,2024-03-03 17:10:00,14.9
M00395,35.665068,139.758271,2024-03-04 20:56:00,89.5
M00709,35.665052,139.756584,2024-03-06 19:05:00,81.4
M00070,35.662824,139.756159,2024-03-04 18:03:00,231.3
M01531,35.665993,139.7573,2024-03-01 09:03:00,32.3
M00434,35.665028,139.756164,2024-03-06 11:57:00,36.7
M01836,35.665138,139.758341,2024-03-07 22:13:00,70.1
M01827,35.665162,139.758368,2024-03-04 21:29:00,102.6
M00163,35.665307,139.757767,2024-03-02 13:35:00,39.6
M01136,35.666172,139.757812,2024-03-04 18:19:00,240.4
M01795,35.663479,139.755586,2024-03-04 18:26:00,214.9
M01275,35.664623,139.758736,2024-03-04 20:31:00,105.1
M01250,35.666122,139.757211,2024-03-02 17:28:00,7.4
M01113,35.66754,139.757609,2024-03-05 16:30:00,348.2
M01433,35.666444,139.758515,2024-03-07 11:33:00,244.0
M01383,35.665682,139.757618,2024-03-05 07:31:00,7.2
M01382,35.667274,139.758165,2024-03-02 13:47:00,67.0
M01817,35.666274,139.756772,2024-03-05 12:16:00,73.9
M00478,35.663464,139.75561,2024-03-01 09:44:00,310.5
M00786,35.665619,139.757334,2024-03-06 07:05:00,7.9
M01514,35.665803,139.757782,2024-03-04 19:29:00,16.7
M00638,35.66276,139.756043,2024-03-06 11:10:00,457.0
M01771,35.665663,139.757211,2024-03-05 07:10:00,17.2
M01722,35.666555,139.757879,2024-03-01 18:37:00,80.0
M01126,35.667187,139.758174,2024-03-06 13:02:00,86.0
M00257,35.665757,139.75809,2024-03-02 18:06:00,14.6
M01648,35.666105,139.756939,2024-03-01 08:32:00,11.0
M01930,35.666768,139.757452,2024-03-04 15:27:00,8.7
M01088,35.664435,139.757202,2024-03-05 08:40:00,36.1
M00581,35.664473,139.75837,2024-03-07 22:23:00,111.9
M01131,35.666227,139.757225,2024-03-07 19:13:00,13.6
M00119,35.666562,139.75822,2024-03-02 13:58:00,245.0
M00585,35.666445,139.758569,2024-03-01 14:32:00,180.1
M01446,35.665592,139.757685,2024-03-02 07:51:00,6.3
M00236,35.66576,139.758139,2024-03-06 18:57:00,65.2
M01040,35.66438,139.758448,2024-03-07 19:09:00,103.2
M01671,35.665721,139.757406,2024-03-06 17:21:00,11.5
M01728,35.666424,139.758526,2024-03-07 15:12:00,363.3
M00564,35.665735,139.757818,2024-03-02 18:10:00,10.2
M00437,35.663346,139.755611,2024-03-06 15:34:00,209.5
M00977,35.66608,139.756919,2024-03-04 08:44:00,3.3
M00737,35.666076,139.758121,2024-03-05 12:33:00,19.1
M00247,35.6675,139.757601,2024-03-04 09:42:00,224.4
M01977,35.666773,139.757366,2024-03-02 10:35:00,16.6
M00931,35.665707,139.7577,2024-03-06 18:07:00,15.3
M00005,35.663827,139.755795,2024-03-01 13:15:00,140.9
M01295,35.663326,139.755539,2024-03-02 11:55:00,350.3
M01689,35.66467,139.758761,2024-03-05 22:35:00,147.5
M00406,35.66601,139.757457,2024-03-07 07:42:00,17.5
M01796,35.665744,139.758106,2024-03-01 18:35:00,115.1
M00375,35.666023,139.757616,2024-03-06 17:02:00,9.7
M01020,35.665787,139.758138,2024-03-01 22:00:00,132.3
M01640,35.665647,139.757651,2024-03-04 07:24:00,12.1
M01335,35.665541,139.75684,2024-03-04 10:16:00,43.6
M01965,35.666063,139.758038,2024-03-02 10:53:00,13.3
M01349,35.664457,139.758444,2024-03-06 21:00:00,161.7
M00412,35.66586,139.757463,2024-03-01 07:40:00,5.3
M00592,35.666165,139.757247,2024-03-05 08:53:00,13.0
M01810,35.666062,139.756956,2024-03-05 07:25:00,13.0
M00677,35.663479,139.755564,2024-03-06 09:50:00,267.3
M00862,35.665604,139.757671,2024-03-01 08:27:00,17.3
M00156,35.665535,139.75686,2024-03-03 08:24:00,55.7
M01238,35.662846,139.756168,2024-03-04 15:11:00,399.0
M01888,35.665824,139.757374,2024-03-04 17:07:00,6.0
M00890,35.665479,139.757994,2024-03-06 08:02:00,8.2
M01011,35.667468,139.757621,2024-03-02 11:16:00,218.0
M00673,35.662727,139.756119,2024-03-03 13:44:00,194.7
M00358,35.666131,139.757664,2024-03-05 08:52:00,14.8
M00510,35.664702,139.758681,2024-03-06 19:40:00,63.6
M01881,35.664723,139.75864,2024-03-01 22:00:00,80.3
M00795,35.666257,139.756859,2024-03-04 13:16:00,31.8
M00861,35.664769,139.757895,2024-03-03 16:52:00,26.4
M00650,35.665777,139.757379,2024-03-07 17:02:00,14.5
M00671,35.666153,139.757779,2024-03-03 09:15:00,325.0
M01688,35.665891,139.757212,2024-03-02 07:07:00,5.2
M01578,35.663738,139.755802,2024-03-02 11:41:00,432.1
M00652,35.666555,139.757923,2024-03-02 20:22:00,95.1
M00190,35.663849,139.755772,2024-03-02 14:56:00,412.3
M00933,35.663477,139.75561,2024-03-03 17:54:00,419.5
M01885,35.667558,139.757633,2024-03-01 17:41:00,234.7
M01777,35.66284,139.756046,2024-03-03 17:42:00,146.7
M00921,35.664773,139.758657,2024-03-01 20:11:00,145.4
M00585,35.665538,139.757951,2024-03-05 18:47:00,12.8
M00940,35.665799,139.757618,2024-03-01 07:20:00,13.7
M00017,35.665457,139.757935,2024-03-07 07:09:00,5.5
M01261,35.66595,139.757361,2024-03-07 08:00:00,12.7
M01641,35.662798,139.756146,2024-03-06 17:57:00,163.3
M00140,35.662784,139.756096,2024-03-01 12:14:00,171.7
M01012,35.666129,139.756965,2024-03-05 18:06:00,18.9
M01459,35.664944,139.756669,2024-03-05 13:14:00,69.2
M00896,35.665915,139.757854,2024-03-03 07:00:00,13.3
M00265,35.665432,139.757804,2024-03-05 17:07:00,3.6
